matchId,gameDuration,visionScore,wardsBought,consumablesPurchased,damageDealtToChampions,totalHealing,timeSpentDead,ccTimeDealt,minionKills,totalGold,championLevel,summonerLevel,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,firstBaron,baronKills,firstDragon,dragonKills,firstInhibitor,inhibitorKills,firstTower,towerKills,damageToObjectives,firstBlood,championKills,firstRiftHerald,riftHeraldKills,champion1,champion2,champion3,champion4,champion5,enemyChampion1,enemyChampion2,enemyChampion3,enemyChampion4,enemyChampion5,1ban1,1ban2,1ban3,1ban4,1ban5,2ban1,2ban2,2ban3,2ban4,2ban5,teamId,win
OC1_490419733,1864,147,21,33,89879,14434,1196,1445,576,55844,72,682,275,265,240,119,22,30,False,0,True,2,False,0,False,7,45032,True,26,False,1,17,32,59,29,117,235,75,55,96,497,53,42,238,7,245,104,23,245,238,236,100,False
OC1_490407704,2365,197,19,26,101275,20949,1387,2006,818,76390,87,931,461,198,326,70,25,32,True,1,True,4,True,1,False,11,87930,True,37,True,1,27,56,517,236,111,85,86,99,202,555,92,53,777,154,-1,17,35,360,157,54,200,True
OC1_490407704,2365,208,19,28,116455,23288,1203,1349,763,73189,84,1136,527,195,549,88,39,28,False,0,False,2,False,0,True,5,41304,False,35,False,1,85,86,99,202,555,27,56,517,236,111,92,53,777,154,-1,17,35,360,157,54,100,False
OC1_490415985,2669,192,13,27,175337,45199,2130,1038,808,86725,88,695,913,276,314,110,25,49,True,1,False,5,True,4,True,11,124423,True,54,True,2,777,121,84,18,57,86,245,15,202,78,-1,67,360,25,238,53,157,17,39,11,100,True
OC1_490415985,2669,242,9,31,192856,32870,1799,1512,1020,90032,90,812,559,292,330,114,36,48,False,2,True,2,False,1,False,4,67223,False,49,False,0,86,245,15,202,78,777,121,84,18,57,-1,67,360,25,238,53,157,17,39,11,200,False
OC1_490434352,1247,88,11,19,55130,12803,354,676,522,42619,61,1350,433,100,457,27,14,23,False,0,True,3,True,1,True,6,36186,False,22,False,0,39,131,69,110,99,266,59,157,202,26,67,11,63,119,777,517,122,21,53,164,100,True
OC1_490434352,1247,70,10,31,38906,10637,685,689,447,34659,55,1571,462,142,229,34,23,13,False,0,False,0,False,0,False,3,18943,True,14,True,1,266,59,157,202,26,39,131,69,110,99,67,11,63,119,777,517,122,21,53,164,200,False
OC1_490390402,1989,163,16,29,78290,32475,784,540,704,66834,80,791,510,287,404,39,20,37,True,1,True,3,True,1,False,8,69674,True,40,False,0,80,77,84,51,497,17,35,157,110,99,53,39,238,25,121,10,266,223,55,350,100,True
OC1_490390402,1989,154,10,23,88343,13945,1161,2091,653,58920,73,1074,502,172,342,119,22,34,False,0,False,2,False,0,True,5,51189,False,25,True,1,17,35,157,110,99,80,77,84,51,497,53,39,238,25,121,10,266,223,55,350,200,False
OC1_490341789,1890,161,9,19,77131,44063,423,1097,590,60497,75,923,470,328,238,36,32,22,True,1,False,4,True,1,True,9,83858,True,33,True,1,106,203,134,236,16,75,11,238,202,267,105,166,89,17,350,166,104,25,39,99,100,True
OC1_490341789,1890,124,12,17,78107,19883,816,1960,617,48576,70,1144,428,215,275,65,21,31,False,0,True,1,False,0,False,2,33430,False,15,False,1,75,11,238,202,267,106,203,134,236,16,105,166,89,17,350,166,104,25,39,99,200,False
OC1_487873715,1019,77,10,17,44992,6511,254,408,407,39345,53,854,231,170,143,22,24,14,False,0,True,2,False,0,True,6,30555,True,27,False,0,18,246,102,67,117,133,5,245,238,555,32,157,267,711,164,54,39,8,64,-1,100,True
OC1_487873715,1019,29,3,7,30124,8609,526,540,315,29015,48,805,180,104,76,25,11,16,False,0,False,0,False,0,False,0,3236,False,14,False,0,133,5,245,238,555,18,246,102,67,117,32,157,267,711,164,54,39,8,64,-1,200,False
OC1_487862428,1933,142,9,15,93426,29655,911,1070,627,64594,80,1095,397,342,333,101,23,33,True,2,False,2,True,1,False,8,73143,False,32,False,0,17,91,161,145,12,126,154,157,18,89,107,62,56,2,238,1,86,8,119,32,200,True
OC1_487862428,1933,136,6,18,95345,33190,954,793,640,57095,72,936,492,271,312,133,22,28,False,0,True,2,False,0,True,4,42649,True,31,True,1,126,154,157,18,89,17,91,161,145,12,107,62,56,2,238,1,86,8,119,32,100,False
OC1_490601144,2165,181,9,24,116413,37334,1104,1421,585,70459,83,1593,829,337,311,71,31,32,True,2,True,4,True,2,True,10,110451,False,41,True,2,81,121,412,164,31,122,56,7,67,350,157,75,39,33,11,238,89,202,63,777,100,True
OC1_490601144,2165,158,14,21,117091,38871,1370,849,633,63292,78,778,446,483,203,66,42,29,False,0,False,2,False,0,False,3,33485,True,36,False,0,122,56,7,67,350,81,121,412,164,31,157,75,39,33,11,238,89,202,63,777,200,False
OC1_490589074,1863,173,18,32,101967,34927,725,839,588,66854,80,1361,528,401,326,279,21,34,True,2,True,5,True,2,True,10,96938,False,39,True,1,164,60,38,202,267,122,238,102,67,350,33,11,17,166,157,89,157,21,39,121,100,True
OC1_490589074,1863,139,11,16,84036,30991,1111,574,575,55737,71,375,409,471,300,59,25,36,False,0,False,0,False,0,False,5,38559,True,26,False,1,122,238,102,67,350,164,60,38,202,267,33,11,17,166,157,89,157,21,39,121,200,False
OC1_486204513,2019,130,14,22,98486,63547,672,1760,638,65000,81,1133,360,555,199,48,42,22,False,1,False,2,True,3,False,8,58048,False,40,False,1,6,154,55,67,350,75,11,777,29,99,32,39,53,157,711,238,84,122,147,32,200,True
OC1_486204513,2019,181,19,27,83074,16556,1195,953,714,62451,78,692,654,145,272,51,38,25,True,1,True,3,False,1,True,7,93167,True,23,True,1,75,11,777,29,99,6,154,55,67,350,32,39,53,157,711,238,84,122,147,32,100,False
OC1_486202852,1846,135,17,23,116692,34771,1037,789,537,62139,75,751,488,426,195,45,24,32,True,1,False,2,True,3,True,10,80983,True,37,True,1,6,107,55,21,350,82,141,84,223,235,238,39,32,157,35,38,23,35,517,245,200,True
OC1_486202852,1846,124,5,15,102309,40954,1056,1775,554,54462,73,1226,581,229,190,68,25,35,False,0,True,2,False,0,False,2,21285,False,32,False,1,82,141,84,223,235,6,107,55,21,350,238,39,32,157,35,38,23,35,517,245,100,False
OC1_486182061,1304,66,7,15,63725,32821,481,983,369,46461,63,1270,404,230,165,35,18,25,True,1,False,1,True,1,True,7,67210,False,30,True,2,164,24,131,223,235,82,238,1,18,350,85,104,119,50,157,29,32,117,7,39,100,True
OC1_486182061,1304,68,4,13,55462,17479,751,413,391,36371,57,911,348,204,191,53,22,13,False,0,True,2,False,0,False,1,23370,True,18,False,0,82,238,1,18,350,164,24,131,223,235,85,104,119,50,157,29,32,117,7,39,200,False
OC1_486179350,2081,159,16,24,108039,50891,645,1315,592,66694,81,969,818,588,412,71,26,42,True,2,True,2,True,2,False,8,80118,True,40,False,1,122,64,127,81,350,24,876,11,17,245,32,7,39,119,157,-1,360,86,517,141,100,True
OC1_486179350,2081,137,4,13,99318,24899,1093,1175,664,58870,76,506,335,240,232,100,36,26,False,0,False,3,False,2,True,5,52503,False,23,True,1,24,876,11,17,245,122,64,127,81,350,32,7,39,119,157,-1,360,86,517,141,200,False
OC1_483100371,2268,150,4,12,147819,33751,1310,2132,645,75189,87,674,713,255,238,254,42,23,False,0,True,5,False,2,True,10,70806,False,46,False,0,875,121,34,222,101,6,76,84,21,876,33,63,119,32,106,350,11,7,39,360,100,True
OC1_483100371,2268,158,6,22,123623,35558,1490,1267,560,66644,79,778,607,493,383,274,25,36,True,1,False,1,True,1,False,9,68563,True,37,True,2,6,76,84,21,876,875,121,34,222,101,33,63,119,32,106,350,11,7,39,360,200,False
OC1_483068490,1875,110,5,11,93930,34085,900,870,578,62280,78,603,400,232,235,49,20,35,False,0,False,2,True,1,True,10,58199,True,40,True,1,122,254,238,51,25,48,32,268,145,63,99,7,39,84,11,-1,11,39,18,35,200,True
OC1_483068490,1875,100,2,11,92120,13411,1385,576,509,53450,71,551,270,328,167,41,28,19,True,1,True,2,False,0,False,2,38361,False,31,False,0,48,32,268,145,63,122,254,238,51,25,99,7,39,84,11,-1,11,39,18,35,100,False
